data,output
potters_wheel_unfold_2,"  
def transform_dataset(input_data):
    # Extract unique names and subjects
    names = sorted(set([item[0] for item in input_data]))
    subjects = sorted(set([item[1] for item in input_data]))
    
    # Initialize the output dataset with headers
    output_data = [[''] + subjects]
    
    # Create a mapping from (name, subject) to score
    score_map = {(name, subject): score for name, subject, score in input_data}
    
    # Populate the output data with scores
    for name in names:
        row = [name] + [score_map.get((name, subject), '') for subject in subjects]
        output_data.append(row)
    
    return output_data
"
potters_wheel_unfold_3,"The generated   function successfully transforms the input dataset to the output dataset, considering the unique subjects and sorting them, alongside sorting the students and arranging their grades accordingly."
potters_wheel_unfold_4,"  
def transform_dataset(input_dataset):
    subjects = sorted({row[1] for row in input_dataset})
    students = sorted(set(row[0] for row in input_dataset))
    output = [[''] + subjects]
    student_scores = {student: {subject: '' for subject in subjects} for student in students}
    
    for row in input_dataset:
        student, subject, score = row
        student_scores[student][subject] = score
    
    for student in students:
        student_row = [student] + [student_scores[student][subject] for subject in subjects]
        output.append(student_row)
    
    return output
 "
potters_wheel_unfold_5,"  
def transform_data(input_data):
    headers = ['']
    students = []
    student_data = {}

    for data in input_data:
        if data[1] not in headers:
            headers.append(data[1])
        if data[0] not in students:
            students.append(data[0])
            student_data[data[0]] = [''] * (len(headers) - 1)

        student_data[data[0]][headers.index(data[1]) - 1] = data[2]

    output_data = [headers]
    for student in students:
        output_data.append([student] + student_data[student])

    return output_data"
potters_wheel_unfold2_1,"  
def transform_dataset(input_dataset):
    result = {}
    for entry in input_dataset:
        last_name, first_name = entry
        if last_name in result:
            result[last_name].append(first_name)
        else:
            result[last_name] = [last_name, first_name]
            
    return [details for details in result.values()]
"
potters_wheel_unfold2_2,"  
def transform_dataset(input_dataset):
    output_dataset = {}
    for last_name, first_name in input_dataset:
        if last_name in output_dataset:
            output_dataset[last_name].append(first_name)
        else:
            output_dataset[last_name] = [last_name, first_name]
    return list(output_dataset.values())

"
potters_wheel_unfold2_3,"  
def transform_dataset(input_dataset):
    from collections import defaultdict
    
    result = defaultdict(list)
    
    # Sort and group by the first item in each sub-list
    for last_name, first_name in input_dataset:
        result[last_name].append(first_name)

    # Format grouped data into the desired structure, padding with an empty string if necessary
    output_dataset = [[last, *firsts, ''] for last, firsts in result.items() if len(firsts) < 3] + \
                     [[last, *firsts] for last, firsts in result.items() if len(firsts) >= 3]
    
    return sorted(output_dataset, key=lambda x: x[0])

"
potters_wheel_unfold2_4,"  
def transform_dataset(input_dataset):
    transformed_data = {}
    for surname, name in input_dataset:
        if surname not in transformed_data:
            transformed_data[surname] = [surname, name]
        else:
            transformed_data[surname].append(name)
    
    max_length = max(len(names) for names in transformed_data.values())
    
    output_dataset = []
    for surname in transformed_data:
        entry = transformed_data[surname]
        entry += [''] * (max_length - len(entry))
        output_dataset.append(entry)
    return output_dataset

"
potters_wheel_unfold2_5,"  
def transform_dataset(input_data):
    from collections import defaultdict
    
    # Create a dictionary to hold lastname as keys and list of firstnames as values
    family_dict = defaultdict(list)
    for lastname, firstname in input_data:
        family_dict[lastname].append(firstname)

    # Maximum number of family members to standardize the length of each list
    max_members = max(len(members) for members in family_dict.values())

    # Creating the output dataset by padding with empty strings if necessary
    output_data = [[lastname] + firstnames + [''] * (max_members - len(firstnames)) for lastname, firstnames in family_dict.items()]
    return output_data
 "
proactive_wrangling_fold_1,"  
def transform_dataset(input_dataset):
    header = input_dataset[0][1:]  # Skip the empty string in the first cell
    output_dataset = []
    for row in input_dataset[1:]:
        country = row[0]
        for i, category in enumerate(header):
            output_dataset.append([country, category, row[i + 1]])
    return output_dataset
 "
proactive_wrangling_fold_2,"  
def transform_dataset(input_dataset):
    header, *rows = input_dataset
    output_dataset = []
    for row in rows:
        country = row[0]
        for i, gender in enumerate(header[1:], start=1):
            output_dataset.append([country, gender, row[i]])
    return output_dataset
 "
proactive_wrangling_fold_3,"The   function provided successfully transforms the given input dataset into the desired output dataset, as specified."
proactive_wrangling_fold_4,"  
def transform_dataset(input_dataset):
    headers = input_dataset[0][1:]  # Get the categories, skipping the empty string in the first cell.
    output_dataset = []
    
    for row in input_dataset[1:]:  # Skip the headers row.
        country = row[0]
        for i, category in enumerate(headers):
            output_dataset.append([country, category, row[i+1]])
            
    return output_dataset
 "
proactive_wrangling_fold_5,"  
def transform_dataset(input_dataset):
    output_dataset = []
    headers = input_dataset[0][1:]  # Get headers excluding the first empty cell
    for row in input_dataset[1:]:
        country = row[0]
        for i, category in enumerate(headers):
            output_row = [country, category, row[i+1]]
            output_dataset.append(output_row)
    return output_dataset
 "
proactive_wrangling_complex_1,"  
def transform_dataset(input_dataset):
    headers = ['', 'Tel', 'Fax']
    contacts = [headers]
    current_name = ''
    current_tel = ''
    current_fax = ''
    
    for row in input_dataset:
        if row[0] and not row[1].startswith('Tel:') and not row[1].startswith('Fax:'):
            current_name = row[0]
        if row[1].startswith('Tel:'):
            current_tel = row[1].replace('Tel:', '').strip()
        if row[1].startswith('Fax:'):
            current_fax = row[1].replace('Fax:', '').strip()
        if current_name and current_tel and current_fax:
            contacts.append([current_name, current_tel, current_fax])
            current_name, current_tel, current_fax = '', '', ''
    
    return contacts
 "
proactive_wrangling_complex_2,"  
def transform_input_to_output(dataset):
    result = [['', 'Tel', 'Fax']]
    temp_name = """"
    temp_tel = """"
    for row in dataset:
        if row[0] != '' and 'Tel' in row[1]:
            if temp_name != """":
                result.append([temp_name, temp_tel, """"])
            temp_name = row[0]
            temp_tel = row[1].split("":"")[1]
        elif 'Fax' in row[1]:
            result.append([temp_name, temp_tel, row[1].split("":"")[1]])
            temp_name, temp_tel = """", """"
    return result
 "
proactive_wrangling_complex_3,"  
def transform_dataset(input_dataset):
    output_dataset = [['', 'Tel', 'Fax']]
    temp_name = ''
    temp_tel = ''
    for row in input_dataset:
        if row[0] and not row[1].startswith('Fax:'):
            if temp_name:
                output_dataset.append([temp_name, temp_tel, ''])
                temp_tel = ''
            temp_name = row[0]
        elif row[1].startswith('Tel:'):
            temp_tel = row[1][4:]
        elif row[1].startswith('Fax:'):
            output_dataset.append([temp_name, temp_tel, row[1][4:]])
            temp_name = ''
            temp_tel = ''
    return output_dataset
 "
proactive_wrangling_complex_4,"  
import re

def transform_input_to_output(input_dataset):
    output_dataset = [['', 'Tel', 'Fax']]
    phone = re.compile(r""(\(?\d{3}\)?[-\s\.]?\d{3}[-\s\.]?\d{4,6})"")
    for i in range(0, len(input_dataset), 3):
        name = input_dataset[i][0]
        tel = ''
        fax = ''
        if name:
            for j in range(1, 3):
                line = input_dataset[i + j][1]
                if 'Tel:' in line:
                    tel_match = phone.search(line)
                    if tel_match:
                        tel = tel_match.group(0)
                elif 'Fax:' in line:
                    fax_match = phone.search(line)
                    if fax_match:
                        fax = fax_match.group(0)
            output_dataset.append([name, tel, fax])
    return output_dataset
 "
proactive_wrangling_complex_5,"def transform_dataset(input_dataset):
    output_dataset = [['', 'Tel', 'Fax']]

    for i in range(0, len(input_dataset), 3):
        if i+2 < len(input_dataset):
            row = [input_dataset[i][0], input_dataset[i+1][1][4:], input_dataset[i+2][1][4:]]
            output_dataset.append(row)

    return output_dataset"
reshape_table_structure_data_wrangler_1,"  
def transform_dataset(input_dataset):
    headers = [""]
    amounts = []
    
    for record in input_dataset:
        year, month, amount = record
        if not amounts:
            amounts.append(year)
        
        headers.append(month)
        amounts.append(amount)
    
    return [headers, amounts]
 "
reshape_table_structure_data_wrangler_2,"  
def transform_input_to_output(input_dataset):
    headers = ['']
    data_dict = {}
    
    for entry in input_dataset:
        year, month, value = entry
        if year not in data_dict:
            data_dict[year] = []
        data_dict[year].append(value)
        if month not in headers:
            headers.append(month)
    
    output_dataset = [headers]
    for year in sorted(data_dict.keys()):
        output_dataset.append([year] + data_dict[year])

    return output_dataset
 "
reshape_table_structure_data_wrangler_3,"  
def transform_input_to_output(input_dataset):
    output_dataset = [['', '1', '2', '3', '4', '5', '6']]
    current_year = ''
    temp_row = []
    for row in input_dataset:
        if current_year != row[0]:
            if temp_row:
                output_dataset.append(temp_row)
            current_year = row[0]
            temp_row = [current_year]
        temp_row.append(row[2])
    output_dataset.append(temp_row)
    return output_dataset
 "
reshape_table_structure_data_wrangler_4,"  
def transform_dataset(input_dataset):
    transformed = [[""""]]
    current_year = None
    row = []
    for record in input_dataset:
        year, month, value = record
        if year != current_year:
            if current_year is not None:
                transformed.append(row)
            current_year = year
            row = [year]
            transformed[0].append(month)
        row.append(value)
    transformed.append(row)
    return transformed
 "
reshape_table_structure_data_wrangler_5,"  
def transform_input_to_output(input_dataset):
    output_dataset = [[''] + [str(i) for i in range(1, 7)]]
    current_year = None
    current_row = []
    for record in input_dataset:
        year, month, value = record
        if year != current_year:
            if current_year is not None:
                output_dataset.append(current_row)
            current_year = year
            current_row = [year]
        current_row.append(value)
    output_dataset.append(current_row)
    return output_dataset
 "
